key	decision	via	year	title	id	rationale
doi:10.1016/j.jval.2026.03.1578	I	consensus	2026	MSR79 AUTOMATION OF SYSTEMATIC REVIEWS WITH LARGE LANGUAGE MODELS	https://doi.org/10.1016/j.jval.2026.03.1578	
doi:10.1016/j.smrv.2025.102192	I	consensus	2025	Accuracy of large language models in data extraction from randomized controlled trials in sleep medicine: A proof-of-concept study	https://doi.org/10.1016/j.smrv.2025.102192	
doi:10.1016/j.tox.2024.153933	I	consensus	2024	Artificial intelligence-based data extraction for next generation risk assessment: Is fine-tuning of a large language model worth the effort?	https://doi.org/10.1016/j.tox.2024.153933	
doi:10.1016/j.tree.2024.04.007	I	consensus	2024	Leveraging AI to improve evidence synthesis in conservation	https://doi.org/10.1016/j.tree.2024.04.007	
doi:10.1017/rsm.2025.10014	I	consensus	2025	Optimal large language models to screen citations for systematic reviews	https://doi.org/10.1017/rsm.2025.10014	
doi:10.1017/rsm.2025.10065	I	consensus	2026	Transforming evidence synthesis: A systematic review of the evolution of automated meta-analysis in the age of AI	https://doi.org/10.1017/rsm.2025.10065	
doi:10.1038/s41746-025-01457-w	I	consensus	2025	Language models for data extraction and risk of bias assessment in complementary medicine	https://doi.org/10.1038/s41746-025-01457-w	
doi:10.1038/s41746-025-01840-7	I	consensus	2025	Accelerating clinical evidence synthesis with large language models	https://doi.org/10.1038/s41746-025-01840-7	
doi:10.1038/s41746-025-02273-y	I	consensus	2025	Streamlining evidence based clinical recommendations with large language models	https://doi.org/10.1038/s41746-025-02273-y	
doi:10.1073/pnas.2411962122	I	consensus	2025	Transforming literature screening: The emerging role of large language models in systematic reviews	https://doi.org/10.1073/pnas.2411962122	
doi:10.1093/ehjdh/ztag070	I	consensus	2026	Automated full-text screening and accelerated reviews using large language models with context-aware agents: an exploratory analysis in biomarker research	https://doi.org/10.1093/ehjdh/ztag070	
doi:10.1093/jamia/ocae325	I	consensus	2025	Collaborative large language models for automated data extraction in living systematic reviews	https://doi.org/10.1093/jamia/ocae325	
doi:10.1093/jamia/ocaf050	I	consensus	2025	High-performance automated abstract screening with large language model ensembles	https://doi.org/10.1093/jamia/ocaf050	
doi:10.1093/jamia/ocaf063	I	consensus	2025	The emergence of large language models as tools in literature reviews: a large language model-assisted systematic review	https://doi.org/10.1093/jamia/ocaf063	
doi:10.1097/js9.0000000000002215	I	consensus	2025	AI-driven evidence synthesis: data extraction of randomized controlled trials with large language models	https://doi.org/10.1097/js9.0000000000002215	
doi:10.1101/2023.10.02.23296415	I	consensus	2023	Data Extraction for Evidence Synthesis Using a Large Language Model: A Proof-of-Concept Study	https://doi.org/10.1101/2023.10.02.23296415	
doi:10.1101/2023.12.15.23300018	I	consensus	2023	Sensitivity, specificity and avoidable workload of using a large language models for title and abstract screening in systematic reviews and meta-analyses	https://doi.org/10.1101/2023.12.15.23300018	
doi:10.1101/2023.12.29.23300652	I	consensus	2023	Citation screening using large language models for creating clinical practice guidelines: A protocol for a prospective study	https://doi.org/10.1101/2023.12.29.23300652	
doi:10.1101/2024.02.20.24303083	I	consensus	2024	How good are large language models for automated data extraction from randomized trials?	https://doi.org/10.1101/2024.02.20.24303083	
doi:10.1101/2024.06.03.24308405	I	consensus	2024	Evaluating the Efficacy of Large Language Models for Systematic Review and Meta-Analysis Screening	https://doi.org/10.1101/2024.06.03.24308405	
doi:10.1101/2024.06.26.24309513	I	consensus	2024	Comparison of large language models for citation screening: A protocol for a prospective study	https://doi.org/10.1101/2024.06.26.24309513	
doi:10.1101/2024.09.20.24314108	I	consensus	2024	Collaborative Large Language Models for Automated Data Extraction in Living Systematic Reviews	https://doi.org/10.1101/2024.09.20.24314108	
doi:10.1101/2025.06.13.25329541	I	consensus	2025	Automation of Systematic Reviews with Large Language Models	https://doi.org/10.1101/2025.06.13.25329541	
doi:10.1101/2025.08.11.25333429	I	consensus	2025	A LLM-based Multi-Agent Collaborative Approach for Screening Prioritization towards Automated Systematic Reviews	https://doi.org/10.1101/2025.08.11.25333429	
doi:10.1109/fllm67465.2025.11391146	I	consensus	2025	Cal-X: Enhancing Systematic Review Screening with LLMs and Next-Token Likelihood Calibration	https://doi.org/10.1109/FLLM67465.2025.11391146	
doi:10.1109/jcdl67857.2025.00042	I	consensus	2025	Efficient Citation Screening by Weak Classifier Ensemble*	https://doi.org/10.1109/jcdl67857.2025.00042	
doi:10.1109/sami68106.2026.11420686	I	consensus	2026	Assessing Probability Rating Performance for Large Language Models in Systematic Literature Review Automation	https://doi.org/10.1109/SAMI68106.2026.11420686	
doi:10.1111/cobi.14464	I	consensus	2025	New opportunities and challenges for conservation evidence synthesis from advances in natural language processing	https://doi.org/10.1111/cobi.14464	
doi:10.1115/detc2023-116962	I	consensus	2023	AI-Accelerated Design of Evidence Synthesis for Global Development	https://doi.org/10.1115/detc2023-116962	
doi:10.1136/bmjdhai-2025-000017	I	consensus	2025	Large language model enhanced framework for systematic reviews and meta-analyses	https://doi.org/10.1136/bmjdhai-2025-000017	
doi:10.1136/bmjebm-2024-113199	I	consensus	2024	From promise to practice: challenges and pitfalls in the evaluation of large language models for data extraction in evidence synthesis	https://doi.org/10.1136/bmjebm-2024-113199	
doi:10.1136/bmjment-2025-301762	I	consensus	2025	Development and evaluation of prompts for a large language model to screen titles and abstracts in a living systematic review	https://doi.org/10.1136/bmjment-2025-301762	
doi:10.1145/3715964	I	consensus	2025	Automating Research Synthesis with Domain-Specific Large Language Model Fine-Tuning	https://doi.org/10.1145/3715964	
doi:10.1186/s12874-025-02532-2	I	consensus	2025	Evaluating the performance of artificial intelligence in summarizing pre-coded text to support evidence synthesis: a comparison between chatbots and humans	https://doi.org/10.1186/s12874-025-02532-2	
doi:10.1186/s12874-025-02644-9	I	consensus	2025	Artificial intelligence for the science of evidence synthesis: how good are AI-powered tools for automatic literature screening?	https://doi.org/10.1186/s12874-025-02644-9	
doi:10.1186/s13643-023-02243-z	I	consensus	2023	Are ChatGPT and large language models “the answer” to bringing us closer to systematic review automation?	https://doi.org/10.1186/s13643-023-02243-z	
doi:10.1186/s13643-024-02575-4	I	consensus	2024	Title and abstract screening for literature reviews using large language models: an exploratory study in the biomedical domain	https://doi.org/10.1186/s13643-024-02575-4	
doi:10.1186/s13643-024-02666-2	I	consensus	2024	Large language models, updates, and evaluation of automation tools for systematic reviews: a summary of significant discussions at the eighth meeting of the International Collaboration for the Automation of Systematic Reviews (ICASR)	https://doi.org/10.1186/s13643-024-02666-2	
doi:10.1186/s13643-025-02842-y	I	consensus	2026	The landscape of artificial intelligence tools and platforms for evidence synthesis: a scoping review	https://doi.org/10.1186/s13643-025-02842-y	
doi:10.1186/s13643-026-03199-6	I	consensus	2026	Comparing supervised machine learning and large language models in title-abstract screening	https://doi.org/10.1186/s13643-026-03199-6	
doi:10.1186/s13750-025-00360-x	I	consensus	2025	Testing the utility of GPT for title and abstract screening in environmental systematic evidence synthesis	https://doi.org/10.1186/s13750-025-00360-x	
doi:10.1186/s40634-023-00662-4	I	consensus	2023	Accelerated evidence synthesis in orthopaedics—the roles of natural language processing, expert annotation and large language models	https://doi.org/10.1186/s40634-023-00662-4	
doi:10.1200/jco.2025.43.16_suppl.e13657	I	consensus	2025	A living systematic literature review (L-SLR) for non–small-cell lung (NSCLC), prostate (PC), and breast cancer (BC), built with an agentic text annotation system powered by large language models (LLM) to assist treatment decision making.	https://doi.org/10.1200/jco.2025.43.16_suppl.e13657	
doi:10.12688/f1000research.51117.3	I	consensus	2025	Data extraction methods for systematic review (semi)automation: Update of a living systematic review	https://doi.org/10.12688/f1000research.51117.3	
doi:10.14264/01498af	I	consensus	2026	AI-driven approaches for effective systematic review literature screening	https://doi.org/10.14264/01498af	
doi:10.17526v2	I	consensus	2023	Can large language models replace humans in the systematic review process? Evaluating GPT-4's efficacy in screening and extracting data from peer-reviewed and grey literature in multiple languages	http://arxiv.org/abs/2310.17526v2	
doi:10.17605/osf.io/g2d4n	I	consensus	2026	TITAN SR vs ChatGPT 4.1 for Abstract Screening.	https://doi.org/10.17605/osf.io/g2d4n	
doi:10.18653/v1/2024.climatenlp-1.20	I	consensus	2024	Assessing the Effectiveness of GPT-4o in Climate Change Evidence Synthesis and Systematic Assessments: Preliminary Insights	https://doi.org/10.18653/v1/2024.climatenlp-1.20	
doi:10.2139/ssrn.4797024	I	consensus	2024	A Critical Assessment of Large Language Models for Systematic Reviews: Utilizing ChatGPT for Complex Data Extraction	https://doi.org/10.2139/ssrn.4797024	
doi:10.2139/ssrn.4870368	I	consensus	2024	AI-Driven Evidence Synthesis: Data Extraction of Randomized Controlled Trials with Large Language Models	https://doi.org/10.2139/ssrn.4870368	
doi:10.2139/ssrn.4943759	I	consensus	2024	Accuracy of Large Language Models for Literature Screening in Systematic Reviews and Meta-Analyses	https://doi.org/10.2139/ssrn.4943759	
doi:10.2139/ssrn.5760724	I	consensus	2025	Towards AI-supported SLR Automation: Citation Screening with Transformers	https://doi.org/10.2139/ssrn.5760724	
doi:10.2196/48996	I	consensus	2023	Automated Paper Screening for Clinical Reviews Using Large Language Models: Data Analysis Study	https://doi.org/10.2196/48996	
doi:10.2196/53164	I	consensus	2024	Hallucination Rates and Reference Accuracy of ChatGPT and Bard for Systematic Reviews: Comparative Analysis	https://doi.org/10.2196/53164	
doi:10.2196/56780	I	consensus	2024	Potential Roles of Large Language Models in the Production of Systematic Reviews and Meta-Analyses	https://doi.org/10.2196/56780	
doi:10.2196/58366	I	consensus	2025	The AI Reviewer: Evaluating AI’s Role in Citation Screening for Streamlined Systematic Reviews	https://doi.org/10.2196/58366	
doi:10.2196/64682	I	consensus	2025	GPT-3.5 Turbo and GPT-4 Turbo in Title and Abstract Screening for Systematic Reviews	https://doi.org/10.2196/64682	
doi:10.2196/67488	I	consensus	2025	Accuracy of Large Language Models for Literature Screening in Thoracic Surgery: Diagnostic Study	https://doi.org/10.2196/67488	
doi:10.2196/68097	I	consensus	2025	Critical Assessment of Large Language Models’ (ChatGPT) Performance in Data Extraction for Systematic Reviews: Exploratory Study	https://doi.org/10.2196/68097	
doi:10.22038/abjs.2025.84896.3874	I	consensus	2025	Evaluation of a Popular Large Language Model in Orthopedic Literature Review: Comparison to Previously Published Reviews	https://doi.org/10.22038/ABJS.2025.84896.3874	
doi:10.24252/instek.v10i1.57445	I	consensus	2025	DOES PERSONALIZATION MATTER IN PROMPTING? A CASE STUDY OF CLASSIFYING PAPER METADATA USING ZERO-SHOT PROMPTING	https://doi.org/10.24252/instek.v10i1.57445	
doi:10.3233/shti251264	I	consensus	2025	Performance of LLMs in Citation Screening: A Comparison Across Datasets with Varied Inclusion Rates	https://doi.org/10.3233/shti251264	
doi:10.3389/frai.2025.1662202	I	consensus	2025	Analysis of article screening and data extraction performance by an AI systematic literature review platform	https://doi.org/10.3389/frai.2025.1662202	
doi:10.3390/a18050296	I	consensus	2025	Benchmarking Multiple Large Language Models for Automated Clinical Trial Data Extraction in Aging Research	https://doi.org/10.3390/a18050296	
doi:10.3390/biomedinformatics5010015	I	consensus	2025	How to Write Effective Prompts for Screening Biomedical Literature Using Large Language Models	https://doi.org/10.3390/biomedinformatics5010015	
doi:10.3390/fi16050167	I	consensus	2024	A Hybrid Semi-Automated Workflow for Systematic and Literature Review Processes with Large Language Model Analysis	https://doi.org/10.3390/fi16050167	
doi:10.3390/info16050378	I	consensus	2025	Large Language Models in Systematic Review Screening: Opportunities, Challenges, and Methodological Considerations	https://doi.org/10.3390/info16050378	
doi:10.3390/jcm15114230	I	consensus	2026	Evaluating Large Language Models for Automated Evidence Synthesis in Neuroimaging AI: A Multi-Model Benchmark	https://doi.org/10.3390/jcm15114230	
doi:10.3390/make7020028	I	consensus	2025	Accelerating Disease Model Parameter Extraction: An LLM-Based Ranking Approach to Select Initial Studies For Literature Review Automation	https://doi.org/10.3390/make7020028	
doi:10.35542/osf.io/wn3cd	I	consensus	2024	MetaMate: Large Language Model to the Rescue of Automated Data Extraction for Educational Systematic Reviews and Meta-analyses	https://doi.org/10.35542/osf.io/wn3cd	
doi:10.5334/jors.730	I	consensus	2026	metaScreener: A Plugin-Based Desktop Application for Human-in-the-Loop Systematic Literature Screening	https://doi.org/10.5334/jors.730	
doi:10.64898/2026.01.07.26343635	I	consensus	2026	Efficient Citation Screening by Weak Classifier Ensemble*	https://doi.org/10.64898/2026.01.07.26343635	
doi:10.64898/2026.04.06.716861	I	consensus	2026	Quantifying Scientific Consensus in Biomedical Hypotheses via LLM-Assisted Literature Screening	https://doi.org/10.64898/2026.04.06.716861	
doi:10.64898/2026.07.29.741127	I	consensus	2026	Operationalising LLM-assisted screening of literature to support systematic reviews	https://doi.org/10.64898/2026.07.29.741127	
doi:10.64898/2026.07.30.26359375	I	consensus	2026	A PRISMA-Aligned Agentic Framework for Medical Systematic Reviews and Evidence Synthesis	https://doi.org/10.64898/2026.07.30.26359375	
doi:10.7326/annals-24-02189	I	consensus	2025	Development of Prompt Templates for Large Language Model–Driven Screening in Systematic Reviews	https://doi.org/10.7326/annals-24-02189	
doi:10.7326/annals-25-00739	I	consensus	2025	Artificial Intelligence–Assisted Data Extraction With a Large Language Model: A Study Within Reviews	https://doi.org/10.7326/annals-25-00739	
doi:10.7759/cureus.43023	I	consensus	2023	Streamlining Systematic Reviews: Harnessing Large Language Models for Quality Assessment and Risk-of-Bias Evaluation	https://doi.org/10.7759/cureus.43023	
doi:10.7759/cureus.90026	I	consensus	2025	Is Large Language Model-Assisted Citation Screening Feasible in a Scoping Review on Nonpharmacological Interventions for Delirium in Patients With Cancer?	https://doi.org/10.7759/cureus.90026	
